#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
( 3.2665795,  0.7050520,  8.3129280, -0.5641426,  0.3374320,  0.2169986,  0.7216609)    0    0   3.00000000  0 0.600  -0.00000000
(-4.1511386, -2.7613783,  4.5416091,  0.8814579,  0.0657486, -0.2248385,  0.4100692)    0    0   3.00000000  0 0.600  -0.00000000
( 0.3364418, 13.1323956, -1.4844138,  0.2483394, -0.0279004, -0.9208911,  0.2991800)    0    0   3.00000000  0 0.600  -0.00000000
(-2.1934116, -6.0572419, -1.5129417,  0.0667614,  0.3224713,  0.6646773,  0.6706409)    0    0   3.00000000  0 0.600  -0.00000000
( 5.9096866,  2.9249265,  4.5395282, -0.7097956, -0.3054209,  0.2098989, -0.5990415)    0    0   3.00000000  0 0.600  -0.00000000
(-6.1654317, -3.7644430, -3.3100116, -0.3171194, -0.4479614,  0.2442017, -0.7994570)    0    0   3.00000000  0 0.600  -0.00000000
( 2.7198829, -1.7921142,  0.8836959,  0.6015682, -0.5698316, -0.2898184,  0.4789707)    0    0   3.00000000  0 0.600  -0.00000000
( 3.1001212,  3.3985788, -2.4278739,  0.5429391, -0.7018024, -0.2029334, -0.4141360)    0    0   3.00000000  0 0.600  -0.00000000
( 4.9192364, -1.7290734, -2.8736983, -0.1618420, -0.0448503, -0.9019145,  0.3979270)    0    0   3.00000000  0 0.600  -0.00000000
( 1.3355142,  0.8863062,  8.8960621, -0.8193028, -0.4877533,  0.1325421, -0.2706885)    0    0   3.00000000  0 0.600  -0.00000000
(-3.7317861, -0.9358745, -0.8195018,  0.0426965,  0.0659860, -0.3799178, -0.9216753)    0    0   3.00000000  0 0.600  -0.00000000
( 2.5331496,  2.5941401, -5.9833490,  0.3549098, -0.1485471, -0.6647494,  0.6403757)    0    0   3.00000000  0 0.600  -0.00000000
(-8.1209052,  0.6426988, -0.4137671,  0.0128055, -0.7056643, -0.4657358, -0.5338202)    0    0   3.00000000  0 0.600  -0.00000000
( 0.0340390,  7.5956557,  1.3228234, -0.6384294, -0.1138142,  0.4504835, -0.6136113)    0    0   3.00000000  0 0.600  -0.00000000
(-1.6170721, -1.5497327, -6.4212794,  0.1350383,  0.9154240,  0.3751513, -0.0550000)    0    0   3.00000000  0 0.600  -0.00000000
( 5.4338491, 10.8904981,  2.7361584, -0.4399885, -0.6136965,  0.6551722,  0.0231553)    0    0   3.00000000  0 0.600  -0.00000000
( 3.5104324,  7.9068107, -0.9509581,  0.0710909, -0.8481239, -0.3660610, -0.3763392)    0    0   3.00000000  0 0.600  -0.00000000
(-3.6011886, -4.2169709, -1.2864378, -0.3241057, -0.8478853,  0.3058859, -0.2871932)    0    0   3.00000000  0 0.600  -0.00000000
(-2.0894708, 12.1377183, -3.5815747, -0.2586700, -0.0711208, -0.4757107,  0.8376939)    0    0   3.00000000  0 0.600  -0.00000000
( 3.3504164,  5.2195825,  5.8546476, -0.2806312,  0.5320314,  0.5084219,  0.6161947)    0    0   3.00000000  0 0.600  -0.00000000
( 7.1262640, -2.5687510,  0.5343693, -0.0995147,  0.5224013,  0.0965709,  0.8413487)    0    0   3.00000000  0 0.600  -0.00000000
( 3.0694950,  5.2740739,  7.4633034,  0.2711593, -0.5879839,  0.4808287,  0.5912287)    0    0   3.00000000  0 0.600  -0.00000000
(-4.6410675,  8.1270558, -0.0367746,  0.4107455,  0.0385119,  0.0763630,  0.9077299)    0    0   3.00000000  0 0.600  -0.00000000
(-3.1407457,  4.4354335, -8.8289936,  0.1477720,  0.7082496,  0.1984237, -0.6611913)    0    0   3.00000000  0 0.600  -0.00000000
( 0.9536997, 13.2538627, -0.3702513, -0.3340474, -0.4340186, -0.7734155,  0.3191687)    0    0   3.00000000  0 0.600  -0.00000000
(-6.5765656,  2.0750472,  1.5826186,  0.1143910,  0.6168629, -0.7007838,  0.3395541)    0    0   3.00000000  0 0.600  -0.00000000
( 0.7523297, 10.5029829, -3.7547700, -0.4288830, -0.4672104,  0.7430968,  0.2134973)    0    0   3.00000000  0 0.600  -0.00000000
(-0.2986419, -0.0566481, -1.8891679, -0.5399710, -0.5213657, -0.3428047, -0.5648841)    0    0   3.00000000  0 0.600  -0.00000000
(-6.8914154, -0.7798281,  4.5664103,  0.4864703,  0.6344323,  0.5948878,  0.0833720)    0    0   3.00000000  0 0.600  -0.00000000
(-1.9416978, 10.8284409, -2.9818275,  0.2592321, -0.2563934,  0.9289971,  0.0634475)    0    0   3.00000000  0 0.600  -0.00000000
(-4.9898477,  6.8088852,  2.4452079, -0.8820777, -0.1044513, -0.4432224,  0.1207591)    0    0   3.00000000  0 0.600  -0.00000000
( 7.3040289, -1.4440917,  3.0526106, -0.4123125,  0.5359649,  0.1215266, -0.7266164)    0    0   3.00000000  0 0.600  -0.00000000
(-4.7624360,  4.9925290,  1.8394253, -0.2587845,  0.3683294, -0.5085539, -0.7339870)    0    0   3.00000000  0 0.600  -0.00000000
(-4.1237057,  0.4933766,  2.0362417, -0.5210786,  0.2551265,  0.0839984,  0.8101431)    0    0   3.00000000  0 0.600  -0.00000000
(-0.0801526, 12.6152959,  3.1998738,  0.8213268,  0.2960682,  0.4818400,  0.0748075)    0    0   3.00000000  0 0.600  -0.00000000
( 3.0303718,  2.8397645, -2.2986937, -0.4194522, -0.6558997,  0.0052400, -0.6275571)    0    0   3.00000000  0 0.600  -0.00000000
(-3.8450908,  6.9209300,  5.6967119, -0.3639510,  0.1338422, -0.7997217,  0.4583353)    0    0   3.00000000  0 0.600  -0.00000000
(-3.1762774, -3.9372188,  4.4668439, -0.2106538,  0.1978715, -0.8060731,  0.5164475)    0    0   3.00000000  0 0.600  -0.00000000
( 1.2484935,  6.4566866, -2.7956250,  0.3481973, -0.4696026,  0.8106289,  0.0333577)    0    0   3.00000000  0 0.600  -0.00000000
( 3.9198138, 11.8496468,  0.4886696,  0.1908223, -0.4826978,  0.4411484,  0.7321050)    0    0   3.00000000  0 0.600  -0.00000000
(-8.3578118,  6.3407911, -0.9811121,  0.5967240,  0.4907877,  0.5654871,  0.2885691)    0    0   3.00000000  0 0.600  -0.00000000
( 3.1713656, -5.2756877,  1.1249387, -0.5485371,  0.1428764,  0.8094960,  0.1530019)    0    0   3.00000000  0 0.600  -0.00000000
( 5.7909398,  3.9389110,  4.3509088, -0.2301754,  0.6556912, -0.4562351,  0.5558219)    0    0   3.00000000  0 0.600  -0.00000000
(-3.0364406,  2.3535780, -3.8236831, -0.8395122,  0.4971360, -0.0057955,  0.2191837)    0    0   3.00000000  0 0.600  -0.00000000
(-1.0709483, -0.2088861, -2.4101392, -0.2859932, -0.6028401,  0.3635338,  0.6501037)    0    0   3.00000000  0 0.600  -0.00000000
( 0.4758002,  5.2805754, -1.5863791,  0.2108489, -0.6907561,  0.1747120, -0.6692342)    0    0   3.00000000  0 0.600  -0.00000000
(-1.1579589, -1.6132821, -7.4067750, -0.7411145,  0.1828966,  0.4851431, -0.4265374)    0    0   3.00000000  0 0.600  -0.00000000
( 3.9113796,  5.4985066,  3.3577009, -0.6561600, -0.0361418, -0.1732396,  0.7335775)    0    0   3.00000000  0 0.600  -0.00000000
(-0.4468552,  8.0534869, -8.6556801, -0.8827350, -0.3731595,  0.1152387,  0.2612486)    0    0   3.00000000  0 0.600  -0.00000000
(-0.5147783,  6.3562344, -5.8411910,  0.2834505, -0.3817959, -0.5362574, -0.6973634)    0    0   3.00000000  0 0.600  -0.00000000
(-7.4994336,  4.5422903, -1.6731124, -0.0966468, -0.8684231,  0.4862564,  0.0074497)    0    0   3.00000000  0 0.600  -0.00000000
(-2.5501501, -0.8179087, -2.3036974, -0.3226864, -0.7703253,  0.2758775, -0.4757774)    0    0   3.00000000  0 0.600  -0.00000000
( 1.9387684,  2.2430318,  5.1746176, -0.2792307, -0.9443660,  0.0606652,  0.1628583)    0    0   3.00000000  0 0.600  -0.00000000
(-4.8015484,  2.2903942, -4.3047912, -0.7119029, -0.4763167, -0.4323866,  0.2817065)    0    0   3.00000000  0 0.600  -0.00000000
( 0.4123323,  3.4464658,  7.2225482,  0.2427174,  0.6434252, -0.5688633,  0.4510951)    0    0   3.00000000  0 0.600  -0.00000000
(-0.3011305, -0.4356886,  7.9949809,  0.3346515, -0.8897782, -0.1617347,  0.2648491)    0    0   3.00000000  0 0.600  -0.00000000
( 0.0565743,  1.2210233, -7.6507900, -0.3341571, -0.0641983, -0.9036360,  0.2601145)    0    0   3.00000000  0 0.600  -0.00000000
(-1.5189513,  8.1794752, -2.5290749, -0.5504071,  0.1014917,  0.8123911,  0.1636220)    0    0   3.00000000  0 0.600  -0.00000000
( 2.1785237,  8.5082604,  5.9002102,  0.0271500, -0.1845516, -0.8856091,  0.4253235)    0    0   3.00000000  0 0.600  -0.00000000
( 2.5489226,  2.9532406, -6.9350828, -0.5857260, -0.7793947,  0.0517519,  0.2163117)    0    0   3.00000000  0 0.600  -0.00000000
(-1.0475201, 11.6926475, -0.0534458,  0.3535377,  0.0155425, -0.0080787,  0.9352563)    0    0   3.00000000  0 0.600  -0.00000000
(-1.8095589,  5.9439850,  4.3329389, -0.5190747, -0.3813078, -0.5920817, -0.4843604)    0    0   3.00000000  0 0.600  -0.00000000
(-1.3515734, 10.4131626,  1.9299109, -0.4514595,  0.4818308,  0.0629391,  0.7483730)    0    0   3.00000000  0 0.600  -0.00000000
(-3.9431131, -3.2118586,  3.1404296, -0.6177236,  0.3128434, -0.7112014, -0.1214045)    0    0   3.00000000  0 0.600  -0.00000000
(-3.5989066,  8.0551558,  2.4758899, -0.1259353, -0.1345198,  0.9787120,  0.0903748)    0    0   3.00000000  0 0.600  -0.00000000
( 5.7787220,  5.6041382, -4.6646649,  0.0235583,  0.6682502, -0.6920607,  0.2719166)    0    0   3.00000000  0 0.600  -0.00000000
( 3.3237714,  1.3060958, -4.4448453, -0.5137307,  0.5470420,  0.6449967,  0.1442396)    0    0   3.00000000  0 0.600  -0.00000000
(-9.1059418,  2.0194509, -3.7698361, -0.8614832, -0.1410293, -0.1695069,  0.4574110)    0    0   3.00000000  0 0.600  -0.00000000
( 6.0944853,  9.0176462,  0.7162892,  0.5929434, -0.2408623, -0.7273251, -0.2477937)    0    0   3.00000000  0 0.600  -0.00000000
( 4.0902855,  2.9426167,  2.5841904,  0.5929664, -0.1569646,  0.3592401, -0.7033488)    0    0   3.00000000  0 0.600  -0.00000000
( 3.7287053,  4.2876556,  1.2578129, -0.3610782,  0.9040929,  0.2242084, -0.0443764)    0    0   3.00000000  0 0.600  -0.00000000
(-6.8320809,  8.1921317,  5.1597709, -0.4544669, -0.2459993, -0.8132621, -0.2674864)    0    0   3.00000000  0 0.600  -0.00000000
(-6.9017306,  7.6770498, -4.7771370, -0.0936780, -0.6343912, -0.7657282, -0.0493219)    0    0   3.00000000  0 0.600  -0.00000000
(-2.5107813,  3.4936738, -4.5143051, -0.6949256,  0.7186194,  0.0034086,  0.0255540)    0    0   3.00000000  0 0.600  -0.00000000
(-2.6869963, 12.5757359,  3.0816289, -0.4418554, -0.0795343, -0.4318887, -0.7822469)    0    0   3.00000000  0 0.600  -0.00000000
( 3.2039320, 12.1922553, -0.0972013, -0.5940537,  0.2291996,  0.6995786, -0.3242801)    0    0   3.00000000  0 0.600  -0.00000000
(-4.2244281, -0.2787318,  2.6936835,  0.3629639, -0.6842156,  0.0970537, -0.6250495)    0    0   3.00000000  0 0.600  -0.00000000
(-0.0807145,  3.6835757,  6.2682215,  0.8617561,  0.2106185, -0.2446349, -0.3913696)    0    0   3.00000000  0 0.600  -0.00000000
(-1.3211126, -5.0020933, -3.9611924, -0.4190168, -0.5044932, -0.0015800, -0.7549232)    0    0   3.00000000  0 0.600  -0.00000000
(-1.0628793, -2.8452077, -5.0035299,  0.3696782,  0.8707458, -0.2654389,  0.1862307)    0    0   3.00000000  0 0.600  -0.00000000
( 3.4156974,  3.4195100,  1.4172321, -0.6761103,  0.3745648, -0.5240990,  0.3576261)    0    0   3.00000000  0 0.600  -0.00000000
( 1.1276410,  3.5122661, -2.1379776,  0.6778034,  0.0263476, -0.7268631,  0.1075100)    0    0   3.00000000  0 0.600  -0.00000000
(-8.6734072, -0.4134426, -2.7069907,  0.5938101, -0.3674807, -0.3678587,  0.6140256)    0    0   3.00000000  0 0.600  -0.00000000
(-5.1957492,  7.3277006,  0.7136778,  0.5403581, -0.8323908,  0.0967491, -0.0760144)    0    0   3.00000000  0 0.600  -0.00000000
(-5.7046556,  6.0303453,  3.1152964, -0.6789258, -0.0764139,  0.6436002, -0.3449630)    0    0   3.00000000  0 0.600  -0.00000000
(-5.0433774,  5.1825552,  7.6596185,  0.1521519,  0.9821645, -0.0833070, -0.0725440)    0    0   3.00000000  0 0.600  -0.00000000
( 7.6961710,  5.7949504,  3.2523163,  0.6900006,  0.4074674,  0.5740251,  0.1684183)    0    0   3.00000000  0 0.600  -0.00000000
( 2.5777264,  6.0564285, -8.5449605, -0.8335110,  0.4764586, -0.1391732,  0.2426467)    0    0   3.00000000  0 0.600  -0.00000000
( 2.5471540,  0.7099497, -0.0846365, -0.0598385,  0.1337812,  0.8565297, -0.4948523)    0    0   3.00000000  0 0.600  -0.00000000
(-0.8262431, -5.0793558,  4.2396422, -0.4230576, -0.2631069, -0.8564046, -0.1355292)    0    0   3.00000000  0 0.600  -0.00000000
(-1.5872230, 10.6740370,  2.3926414, -0.0436190,  0.7558007, -0.6016208, -0.2547845)    0    0   3.00000000  0 0.600  -0.00000000
(-4.8653057,  0.9922694, -3.0368384, -0.0212165,  0.8531873,  0.0007613, -0.5211724)    0    0   3.00000000  0 0.600  -0.00000000
( 7.0754350,  5.7203582,  3.0672161,  0.7894344,  0.2404525,  0.1577291,  0.5423075)    0    0   3.00000000  0 0.600  -0.00000000
(-3.2251673,  9.4781261,  7.1531674, -0.3328501, -0.1076801,  0.9289681, -0.1209710)    0    0   3.00000000  0 0.600  -0.00000000
(-7.5630095,  2.5458750, -5.0652307,  0.6614707, -0.3362968,  0.6306374, -0.2272827)    0    0   3.00000000  0 0.600  -0.00000000
( 2.0700762,  1.3752635,  5.6500804, -0.6712183,  0.4985208,  0.4995060,  0.2267967)    0    0   3.00000000  0 0.600  -0.00000000
(-6.1226020,  7.4508000, -4.0027571, -0.0145033,  0.0753901,  0.3700614, -0.9258296)    0    0   3.00000000  0 0.600  -0.00000000
(-0.5272263, -0.4732235,  8.1247018,  0.0209985,  0.2250676,  0.9425117,  0.2461204)    0    0   3.00000000  0 0.600  -0.00000000
( 5.0836660,  2.3872930,  1.6389961, -0.6713079, -0.3227829, -0.6424761,  0.1799482)    0    0   3.00000000  0 0.600  -0.00000000
(-3.1507690,  4.0457120,  7.6030245, -0.3800342, -0.1112721, -0.6104068, -0.6860001)    0    0   3.00000000  0 0.600  -0.00000000
(-7.9978087, -0.4347448,  0.2618000, -0.8112195,  0.3683205,  0.2253220,  0.3943259)    0    0   3.00000000  0 0.600  -0.00000000
( 0.8121306, 10.1894367,  1.5369988,  0.2353012,  0.0279773,  0.9690988,  0.0685433)    0    0   3.00000000  0 0.600  -0.00000000
(-7.9618104,  6.3311583, -3.2396880,  0.7297287,  0.0959786,  0.5116167,  0.4433199)    0    0   3.00000000  0 0.600  -0.00000000
( 1.9209868, -1.0020054, -4.2433044,  0.1959075, -0.8724116,  0.2693358,  0.3577381)    0    0   3.00000000  0 0.600  -0.00000000
(-10.1005361,  1.9709920,  2.2999824,  0.6124008, -0.7155200, -0.0292980,  0.3348700)    0    0   3.00000000  0 0.600  -0.00000000
( 1.6982269,  5.4593767,  0.1137115, -0.5164172, -0.5785288,  0.6256031,  0.0850794)    0    0   3.00000000  0 0.600  -0.00000000
(-1.3663184,  6.0943398,  1.0310397,  0.2424435,  0.7443223,  0.5500143,  0.2910150)    0    0   3.00000000  0 0.600  -0.00000000
(-2.2758154,  1.1640215, -6.3141014, -0.1555156, -0.5472681,  0.7214636, -0.3947186)    0    0   3.00000000  0 0.600  -0.00000000
( 1.5706256,  5.4462672, -7.3779455,  0.4600672, -0.4639283,  0.4513566, -0.6077712)    0    0   3.00000000  0 0.600  -0.00000000
( 5.7286627, -0.2219076, -0.0759450, -0.4880602,  0.3855646,  0.7191208, -0.3098426)    0    0   3.00000000  0 0.600  -0.00000000
(-3.1837498,  6.7684073,  1.1430183, -0.3676451,  0.5317425, -0.0534209,  0.7610737)    0    0   3.00000000  0 0.600  -0.00000000
( 4.6969735, -1.5039903,  1.0011031,  0.3805023,  0.6849556,  0.5775134, -0.2291989)    0    0   3.00000000  0 0.600  -0.00000000
(-1.4007263, -1.5090591, -4.1111430,  0.2857136, -0.3344133, -0.7850133, -0.4362221)    0    0   3.00000000  0 0.600  -0.00000000
(-5.9815332, -1.2303482, -5.6781874,  0.9194935, -0.0877291, -0.0326217,  0.3818000)    0    0   3.00000000  0 0.600  -0.00000000
( 4.1687486,  6.6169792, -0.3441519,  0.0017800, -0.3215526,  0.2318506,  0.9180665)    0    0   3.00000000  0 0.600  -0.00000000
(-2.8807121,  4.0763212,  7.9592282, -0.0863225, -0.1925863, -0.1246334,  0.9694975)    0    0   3.00000000  0 0.600  -0.00000000
(-1.7971111, -3.0254207, -2.0526957,  0.8939363,  0.0136514, -0.2105760, -0.3954102)    0    0   3.00000000  0 0.600  -0.00000000
(-2.2377249, 10.5927895, -5.7560989,  0.6840607,  0.2860492, -0.3830807, -0.5508956)    0    0   3.00000000  0 0.600  -0.00000000
(-2.7453909,  3.4327072, -3.8110487, -0.4059509,  0.8476590, -0.3401300,  0.0314602)    0    0   3.00000000  0 0.600  -0.00000000
(-7.9099676,  6.6870888, -3.0360151, -0.1690054, -0.8327011, -0.2807216,  0.4463647)    0    0   3.00000000  0 0.600  -0.00000000
( 2.5435129, -3.0063274,  6.6123972,  0.7459686, -0.4088921, -0.4839258,  0.2053141)    0    0   3.00000000  0 0.600  -0.00000000
(-9.0176522,  6.0359055,  2.9784385, -0.4185574, -0.2149210, -0.2810907,  0.8364249)    0    0   3.00000000  0 0.600  -0.00000000
(-0.4886125,  5.3301763,  0.5506171,  0.4439381,  0.6377487, -0.0934457,  0.6224657)    0    0   3.00000000  0 0.600  -0.00000000
(-0.0374325,  5.6678522,  9.6553542, -0.0942315,  0.0813410, -0.2398315, -0.9628005)    0    0   3.00000000  0 0.600  -0.00000000
( 5.4044580,  0.7950102, -0.9186390,  0.5646331,  0.5411840,  0.5121429,  0.3549914)    0    0   3.00000000  0 0.600  -0.00000000
(-2.0518144,  1.1301613,  9.0820679,  0.4674430,  0.1891538,  0.4469861, -0.7388648)    0    0   3.00000000  0 0.600  -0.00000000
(-7.7176185,  1.0141667,  5.3886480,  0.6720135, -0.4961678,  0.4120921, -0.3638620)    0    0   3.00000000  0 0.600  -0.00000000
